user,churn,age,housing,purchases_partners,cc_application_begin,app_downloaded,web_user,android_user,payment_type,zodiac_sign,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred
36538,0,28.0,R,16,6,1,0,0,Semi-Monthly,Scorpio,0,0,0.35,0
68922,1,30.0,na,0,0,0,0,0,Semi-Monthly,Leo,0,0,0.67,0
27980,1,35.0,na,2,0,1,0,0,na,Cancer,0,0,0.0,0
15543,0,24.0,R,36,6,1,0,1,Bi-Weekly,Aries,0,0,0.97,0
45346,0,34.0,O,58,13,1,1,1,Weekly,Leo,1,0,1.93,0
47658,1,42.0,R,35,12,1,1,0,Monthly,Aries,0,0,0.67,1
64948,1,49.0,na,3,0,1,1,0,Monthly,Gemini,0,0,0.0699999999999999,0
42004,0,34.0,R,91,17,1,0,1,Weekly,Aries,0,0,1.5699999999999998,0
54404,0,35.0,R,29,11,1,1,1,Bi-Weekly,Sagittarius,1,0,0.87,1
63451,0,23.0,R,0,0,0,1,0,Monthly,Pisces,1,0,0.0,0
10332,0,27.0,R,99,17,1,0,1,Bi-Weekly,Virgo,0,0,1.67,0
24509,1,20.0,R,0,0,1,0,1,Bi-Weekly,Taurus,0,0,0.27,0
1465,1,22.0,R,0,17,1,0,1,Bi-Weekly,Sagittarius,0,0,2.07,1
64124,0,21.0,na,6,4,1,0,1,Bi-Weekly,Scorpio,0,0,0.13,1
60646,0,21.0,R,2,0,1,0,1,Weekly,Taurus,0,0,0.03,0
9390,1,28.0,R,0,15,1,1,0,Bi-Weekly,Sagittarius,0,0,1.2,0
47358,1,28.0,R,44,11,1,1,0,Bi-Weekly,Gemini,1,0,0.93,1
42975,1,28.0,R,0,22,1,1,1,Weekly,na,1,0,1.27,0
42167,0,33.0,R,97,16,1,0,1,Bi-Weekly,Aquarius,1,0,1.23,0
8230,0,29.0,na,8,12,1,1,1,na,Aries,0,0,1.87,1
53039,0,33.0,R,8,21,1,1,1,Weekly,Scorpio,0,1,1.5,1
66483,0,30.0,R,0,0,1,1,1,Bi-Weekly,Pisces,1,0,0.0,0
50704,0,31.0,O,42,4,1,1,0,Monthly,Cancer,0,0,1.03,1
36705,0,41.0,R,0,4,1,1,0,na,Leo,0,0,2.23,0
62913,1,19.0,na,4,0,1,0,1,Bi-Weekly,Pisces,1,0,0.1,1
30567,1,38.0,R,80,18,1,1,1,Semi-Monthly,Cancer,1,0,0.7,1
25198,0,20.0,na,47,7,1,0,1,Bi-Weekly,Cancer,0,0,0.77,0
37860,0,53.0,R,48,4,1,1,1,Bi-Weekly,Aries,0,0,0.92,1
63961,1,30.0,na,0,0,0,1,0,Bi-Weekly,Sagittarius,0,0,0.0,0
54260,0,31.0,na,36,7,1,0,1,Bi-Weekly,Leo,0,0,0.0,0
13748,1,30.0,na,3,0,1,1,1,Monthly,Cancer,0,0,0.0,0
49633,0,39.0,R,0,9,1,1,1,Bi-Weekly,na,0,0,1.23,1
46763,0,28.0,R,12,4,1,0,0,Bi-Weekly,na,0,0,0.8800000000000002,1
6017,1,24.0,na,0,2,1,0,0,Weekly,Sagittarius,0,0,2.17,0
39284,1,50.0,O,0,15,1,0,1,Weekly,Cancer,1,0,0.77,1
45269,0,34.0,O,65,2,1,1,0,Bi-Weekly,Virgo,0,0,1.2,0
19885,0,49.0,na,8,6,1,1,1,Monthly,na,0,0,1.47,0
29059,0,38.0,na,11,1,1,1,0,Bi-Weekly,Scorpio,0,0,0.27,0
5436,1,36.0,na,0,16,1,1,1,Bi-Weekly,Libra,0,0,2.23,0
40657,0,31.0,R,82,18,1,1,0,Semi-Monthly,Libra,0,0,1.5699999999999998,1
37251,1,32.0,R,19,13,1,0,1,na,Cancer,0,0,0.0699999999999999,0
67985,0,37.0,na,2,0,1,0,1,Bi-Weekly,Taurus,0,0,0.0699999999999999,0
51427,0,32.0,R,6,1,1,0,1,Weekly,Cancer,1,0,0.1,0
55396,0,37.0,na,14,0,1,0,1,Bi-Weekly,Libra,0,0,0.8800000000000002,0
44822,1,45.0,R,0,7,1,1,0,Bi-Weekly,na,0,0,0.6,0
69283,1,50.0,na,0,0,0,1,0,Semi-Monthly,na,0,0,0.0,0
16334,0,32.0,R,8,17,1,1,0,Bi-Weekly,Cancer,0,0,1.87,0
24697,0,23.0,R,74,6,1,1,1,Bi-Weekly,Leo,1,0,1.67,1
68498,0,23.0,na,0,0,1,1,1,na,Leo,0,0,0.0,0
65266,1,23.0,na,5,0,1,1,1,Bi-Weekly,Scorpio,0,0,0.0,0
65466,1,30.0,na,0,0,0,1,0,Monthly,Scorpio,0,0,0.0,0
50243,1,24.0,na,6,0,1,0,1,Semi-Monthly,Cancer,1,0,0.22,0
18159,1,36.0,R,47,4,1,1,1,Weekly,Leo,0,0,0.63,1
56509,0,23.0,na,4,1,1,0,0,Weekly,Aquarius,0,0,0.6,0
40411,0,35.0,R,42,9,1,1,0,Semi-Monthly,Leo,0,0,0.3,1
59528,0,37.0,na,0,0,1,0,0,Monthly,Virgo,0,0,0.0,1
29183,0,33.0,na,1,0,1,0,1,na,Taurus,0,0,0.0,1
49578,1,22.0,na,2,1,1,0,0,Weekly,Virgo,0,0,0.13,0
46764,0,40.0,na,8,1,1,0,0,Semi-Monthly,na,0,0,0.11,0
16763,0,27.0,R,8,13,1,1,0,Bi-Weekly,Libra,0,0,1.47,0
61067,0,32.0,na,6,1,1,0,0,na,Aquarius,0,0,0.67,0
23519,0,24.0,R,0,9,1,1,1,Bi-Weekly,Pisces,0,0,2.53,1
6539,0,36.0,na,5,10,1,0,1,Weekly,Capricorn,0,0,2.03,0
56985,0,22.0,na,14,2,1,0,1,Bi-Weekly,Cancer,0,0,0.89,0
48878,1,40.0,na,0,1,1,1,0,na,na,0,0,0.67,0
45309,1,21.0,na,3,1,1,1,1,na,Taurus,0,0,0.23,0
48055,0,30.0,R,39,13,1,1,0,Bi-Weekly,Libra,0,0,0.64,1
56350,1,37.0,na,0,0,1,1,0,Monthly,Virgo,0,0,0.25,0
58914,0,48.0,na,6,6,1,0,0,Bi-Weekly,Capricorn,0,0,0.75,0
46611,0,17.0,na,40,16,1,0,0,Bi-Weekly,Libra,0,0,0.77,1
13077,1,29.0,na,0,1,1,0,0,Bi-Weekly,Virgo,0,0,0.77,0
61183,1,34.0,na,0,0,0,1,0,Semi-Monthly,Aries,0,0,0.0,0
38721,1,19.0,na,55,12,1,0,1,Weekly,Leo,1,0,1.3,0
33127,1,31.0,R,0,0,1,0,1,Bi-Weekly,na,0,0,1.2,1
38683,1,40.0,na,10,6,1,1,1,Weekly,na,0,0,0.9,1
28164,1,25.0,R,0,6,1,1,1,Weekly,Scorpio,0,0,0.73,0
27089,0,39.0,na,55,9,1,1,1,Weekly,na,1,0,1.03,0
67015,0,28.0,na,0,0,1,1,0,Bi-Weekly,Aquarius,0,0,0.0,0
31810,0,27.0,O,8,7,1,1,1,Weekly,Gemini,1,0,1.5699999999999998,0
65334,0,25.0,na,1,0,1,0,0,Bi-Weekly,Sagittarius,0,0,0.0,0
44380,1,52.0,R,0,10,1,1,0,Semi-Monthly,Leo,0,1,1.5,0
53047,1,27.0,R,44,6,1,0,0,Bi-Weekly,na,0,0,0.9,0
59468,0,22.0,na,0,0,1,0,1,Bi-Weekly,Gemini,1,0,0.0,0
57711,0,24.0,na,5,0,1,0,1,Bi-Weekly,Cancer,0,0,0.13,0
35901,0,34.0,na,19,7,1,1,1,Bi-Weekly,Sagittarius,1,0,0.23,1
22858,0,42.0,O,67,3,1,0,1,Bi-Weekly,Scorpio,0,0,0.95,1
60623,1,24.0,na,6,0,1,0,0,Monthly,Leo,0,0,0.0,1
30995,0,24.0,R,30,11,1,0,0,na,Scorpio,0,0,0.7,0
8502,0,43.0,na,0,12,1,0,1,Bi-Weekly,Aries,0,0,2.03,0
37431,0,54.0,na,33,12,1,1,0,Bi-Weekly,Sagittarius,0,0,0.74,1
60069,1,22.0,na,0,2,1,1,0,Bi-Weekly,Taurus,0,0,0.63,0
31267,1,47.0,R,6,3,1,1,0,Bi-Weekly,na,0,0,0.75,1
28564,1,34.0,R,8,4,1,1,1,Weekly,Virgo,0,0,0.7,1
69385,0,32.0,R,0,0,1,1,0,Bi-Weekly,Virgo,0,1,0.0,1
54578,1,28.0,na,0,8,1,1,0,Weekly,Aries,0,0,0.23,1
33328,0,35.0,na,26,5,1,1,1,Semi-Monthly,Gemini,0,0,0.73,0
41633,0,21.0,R,7,3,1,1,1,Bi-Weekly,Taurus,0,0,0.63,0
32479,1,33.0,na,0,14,1,1,1,Bi-Weekly,Aquarius,0,0,2.2,0
29546,0,55.0,R,87,4,1,1,0,Bi-Weekly,Cancer,0,0,1.97,1
4049,0,31.0,na,0,0,1,0,1,na,Sagittarius,0,0,0.0,0
61802,0,29.0,na,1,0,1,1,1,Bi-Weekly,Virgo,0,0,0.0699999999999999,0
67952,1,26.0,na,3,1,1,0,0,Bi-Weekly,Libra,0,0,0.1699999999999999,0
67907,0,22.0,na,0,0,1,0,1,Semi-Monthly,Leo,0,0,0.0,0
41411,1,39.0,R,0,2,1,1,1,Bi-Weekly,Scorpio,0,0,0.7,0
52551,1,25.0,na,0,4,1,1,1,Semi-Monthly,Leo,0,0,1.1,1
64921,0,31.0,na,2,0,1,0,1,na,Libra,0,0,0.0,0
60713,0,24.0,R,0,0,0,0,0,Bi-Weekly,Cancer,0,0,2.03,0
27058,1,27.0,R,2,10,1,1,1,Bi-Weekly,Pisces,1,0,1.17,0
63101,0,24.0,na,0,0,0,1,0,Monthly,Gemini,0,0,0.0,0
54786,1,21.0,R,0,6,1,0,1,Weekly,Aries,0,0,1.5,0
31401,0,25.0,na,4,0,1,0,1,Bi-Weekly,Aries,0,0,0.0699999999999999,0
65090,1,31.0,na,0,0,0,1,0,Bi-Weekly,Sagittarius,0,0,0.0,0
62428,0,27.0,na,0,0,0,1,0,Monthly,Cancer,0,0,0.0,0
25892,1,32.0,R,0,15,1,1,1,na,na,0,0,2.23,0
61650,0,22.0,na,26,3,1,0,0,Bi-Weekly,Pisces,0,0,0.5700000000000001,1
19722,0,55.0,R,66,21,1,1,1,na,Leo,0,0,2.1,1
46322,1,26.0,R,3,2,1,1,1,na,Gemini,0,0,0.5700000000000001,0
60513,0,29.0,na,2,1,1,0,0,Bi-Weekly,Taurus,0,0,0.5,0
60952,0,34.0,R,7,0,1,0,0,Bi-Weekly,Virgo,0,0,0.5,0
6962,0,30.0,R,8,4,1,1,1,Bi-Weekly,Leo,1,0,2.17,0
48747,1,28.0,na,1,0,1,1,0,na,Aquarius,0,0,0.03,0
46906,1,35.0,R,0,3,1,0,1,na,Scorpio,0,0,0.83,0
38134,1,35.0,R,17,2,1,0,1,Weekly,Virgo,0,0,0.3,1
18435,1,28.0,R,8,23,1,1,0,Weekly,Taurus,0,0,2.2,1
31084,1,37.0,O,15,9,1,0,1,Bi-Weekly,Gemini,1,0,1.0,0
49161,0,34.0,R,73,9,1,0,0,Bi-Weekly,Scorpio,0,0,1.03,1
52869,0,39.0,na,25,8,1,0,1,Monthly,Leo,0,0,0.6,1
55934,1,25.0,R,0,2,1,1,1,Bi-Weekly,Sagittarius,0,0,0.63,1
57179,1,20.0,na,3,2,1,0,1,Bi-Weekly,Virgo,0,0,0.13,0
55072,0,29.0,R,4,0,1,1,0,na,Scorpio,0,0,0.0699999999999999,1
15600,0,22.0,na,0,4,1,1,1,Bi-Weekly,Gemini,0,0,1.33,0
59877,0,38.0,na,3,0,1,1,0,Semi-Monthly,Scorpio,0,0,0.0699999999999999,0
11939,0,37.0,R,61,4,1,0,0,Weekly,Aquarius,1,0,1.83,1
59968,0,30.0,na,0,0,0,1,0,Bi-Weekly,Libra,0,0,0.0,0
47421,1,27.0,na,0,1,1,0,0,Bi-Weekly,Scorpio,0,0,0.23,0
38351,0,22.0,na,27,0,1,0,1,Bi-Weekly,Aquarius,1,0,0.53,0
40121,1,31.0,na,29,1,1,0,1,Weekly,Aquarius,1,0,0.7,1
46829,1,30.0,na,18,0,1,0,1,na,Aries,0,0,0.6,0
62003,0,34.0,na,1,0,1,0,1,Bi-Weekly,Cancer,0,0,0.0,0
43156,0,28.0,na,37,19,1,1,1,Semi-Monthly,Libra,0,0,0.93,0
65607,0,31.0,R,21,7,1,0,0,Bi-Weekly,Aries,0,0,0.0,0
1052,1,47.0,R,31,2,1,1,0,Weekly,Sagittarius,0,0,0.6,0
3406,1,28.0,R,8,19,1,1,0,Monthly,Gemini,0,0,0.8,1
67533,0,40.0,na,0,0,0,1,0,Bi-Weekly,Leo,0,0,0.0,0
54773,0,27.0,R,31,4,1,1,0,Weekly,Cancer,0,0,0.77,1
21471,0,29.0,R,49,4,1,0,0,Bi-Weekly,Capricorn,0,0,0.6,1
47655,1,45.0,na,0,0,1,0,1,Monthly,Virgo,0,0,0.13,0
58209,0,22.0,na,8,0,1,0,1,Bi-Weekly,Leo,0,0,0.75,0
48651,0,28.0,na,31,3,1,1,0,Monthly,Scorpio,1,0,0.8,1
37069,0,46.0,R,0,16,1,0,0,Bi-Weekly,Taurus,0,0,2.37,0
63730,1,24.0,na,0,0,1,0,1,Bi-Weekly,Aquarius,0,0,0.0,0
9470,0,40.0,R,62,6,1,0,1,na,Aquarius,0,0,1.5699999999999998,1
65868,0,25.0,na,3,0,1,0,0,Monthly,Pisces,0,0,0.03,0
58433,0,21.0,R,2,0,1,0,0,Bi-Weekly,Leo,0,0,0.11,0
62911,0,23.0,na,1,0,1,1,0,Weekly,Scorpio,0,0,0.0,0
34095,0,25.0,na,0,0,1,0,1,Bi-Weekly,Aquarius,0,0,0.3,0
5475,1,22.0,R,0,1,1,0,1,Monthly,Aquarius,0,0,0.9,0
43990,1,49.0,na,0,4,1,1,1,Bi-Weekly,na,1,0,2.0,0
57024,0,23.0,na,8,1,1,0,1,na,Libra,0,0,0.27,0
53013,0,40.0,R,18,16,1,1,0,Semi-Monthly,Gemini,0,0,0.63,1
61615,1,30.0,na,0,0,0,1,0,Monthly,Libra,0,1,0.0,0
27405,1,29.0,R,0,1,1,1,1,Monthly,Taurus,0,0,0.23,0
20081,1,44.0,R,48,0,1,1,0,Monthly,Taurus,0,0,1.5,0
49251,0,34.0,R,81,0,1,1,0,Bi-Weekly,na,0,0,1.37,0
21130,1,29.0,R,77,15,1,1,1,na,Libra,0,0,0.83,1
58559,0,30.0,na,4,0,1,1,0,Monthly,Scorpio,0,0,0.6,0
39173,0,29.0,na,17,1,1,1,1,Bi-Weekly,Sagittarius,0,0,0.43,0
21142,0,30.0,R,68,24,1,1,1,na,na,0,0,2.03,1
55981,0,24.0,R,17,3,1,1,0,Bi-Weekly,Virgo,0,0,0.53,0
10477,0,32.0,na,46,0,1,0,0,Bi-Weekly,Leo,0,0,0.87,0
67759,0,20.0,na,0,0,1,1,1,Weekly,Aquarius,1,0,0.0,0
1632,0,27.0,R,8,13,1,1,1,Monthly,Aquarius,0,0,2.07,0
60334,0,46.0,na,0,0,1,0,1,Bi-Weekly,Pisces,0,0,0.0,0
60868,1,22.0,R,12,2,1,0,0,na,Leo,0,0,0.23,0
18011,0,31.0,na,35,3,1,1,1,Bi-Weekly,na,0,0,0.73,0
23569,0,32.0,na,27,1,1,1,0,na,Libra,1,0,0.19,1
1942,0,39.0,O,8,15,1,1,1,Bi-Weekly,na,1,0,2.2,0
25271,1,44.0,O,0,13,1,1,0,Weekly,Scorpio,1,0,1.27,0
42165,0,28.0,R,21,2,1,1,1,Bi-Weekly,Aquarius,0,0,0.71,0
34690,0,45.0,na,2,1,1,1,0,Bi-Weekly,Cancer,0,0,0.0,0
8218,0,31.0,na,58,0,1,0,1,Bi-Weekly,Aries,0,0,1.33,0
12357,0,31.0,R,25,4,1,1,0,Monthly,Aquarius,0,0,0.37,1
34125,0,26.0,R,8,17,1,1,1,Bi-Weekly,Cancer,1,0,1.97,1
61748,1,20.0,na,3,0,1,1,1,Bi-Weekly,Virgo,0,0,0.1,0
64389,0,43.0,na,0,0,0,1,0,na,Cancer,0,0,0.0,0
38711,1,30.0,R,15,16,1,0,0,Bi-Weekly,na,0,0,2.17,1
64146,1,25.0,na,0,0,1,1,0,Bi-Weekly,Aries,0,0,0.0,0
69444,0,49.0,na,6,0,1,1,0,Bi-Weekly,Taurus,0,0,0.25,0
56690,1,26.0,R,0,21,1,0,1,Bi-Weekly,Pisces,0,0,1.17,0
67378,0,28.0,R,0,0,1,0,1,Bi-Weekly,Gemini,0,0,0.1699999999999999,0
53697,1,22.0,na,2,1,1,0,0,na,Cancer,0,0,0.0,0
40372,1,30.0,R,29,8,1,0,0,Bi-Weekly,Capricorn,0,0,1.0,1
28844,1,44.0,O,0,4,1,1,1,Weekly,Scorpio,0,0,2.0,1
48075,1,27.0,R,5,0,1,1,1,Bi-Weekly,Scorpio,0,0,0.0699999999999999,0
56166,0,39.0,na,31,0,1,0,0,Bi-Weekly,Taurus,0,0,0.87,0
25059,0,40.0,na,11,1,1,0,1,Bi-Weekly,Gemini,0,0,0.4,0
37210,1,23.0,R,12,3,1,1,1,Bi-Weekly,Cancer,0,0,0.43,1
49979,1,23.0,na,0,1,1,0,1,Bi-Weekly,Taurus,1,0,0.63,0
31719,0,35.0,na,60,3,1,1,0,Bi-Weekly,Aquarius,1,0,1.3,1
41348,1,31.0,na,4,2,1,1,0,Monthly,Aries,0,0,1.0699999999999998,0
40579,1,19.0,R,73,15,1,1,1,Monthly,Scorpio,0,0,1.03,1
67073,0,22.0,na,3,0,1,1,1,Bi-Weekly,Leo,1,0,0.03,0
62727,1,22.0,na,4,4,1,1,1,Weekly,Libra,0,0,1.0,0
28145,1,35.0,na,77,1,1,1,1,Monthly,Capricorn,1,0,1.47,0
18940,0,24.0,R,82,9,1,1,0,Monthly,Sagittarius,1,0,0.97,1
32288,0,35.0,R,12,4,1,0,1,Bi-Weekly,Aquarius,0,0,0.23,0
38114,0,47.0,R,80,16,1,1,0,na,Aquarius,0,0,1.87,1
64788,0,24.0,na,0,0,0,1,0,Semi-Monthly,Leo,0,0,0.0,0
38573,0,37.0,na,21,9,1,1,1,Bi-Weekly,Gemini,0,0,0.5,1
26060,0,38.0,R,8,17,1,1,1,Weekly,na,1,0,2.17,1
11722,0,36.0,R,0,3,1,1,1,Bi-Weekly,Cancer,0,0,2.3,0
48559,0,20.0,na,18,3,1,1,1,Monthly,Leo,0,0,0.75,0
27652,0,30.0,R,99,4,1,1,1,Bi-Weekly,Pisces,1,0,2.2,1
50748,1,32.0,na,6,12,1,0,1,Weekly,Aries,0,0,0.67,0
65184,0,37.0,na,0,0,1,0,1,Bi-Weekly,Taurus,0,0,0.0,1
34214,0,31.0,R,47,2,1,0,1,Weekly,Aquarius,1,0,1.4,0
59213,1,47.0,R,0,0,1,1,0,na,Sagittarius,0,0,0.0,0
59068,1,20.0,na,13,1,1,1,0,Bi-Weekly,Taurus,0,0,0.33,0
68851,1,23.0,na,1,0,1,1,0,Semi-Monthly,Pisces,0,0,2.0,0
61588,1,32.0,R,0,0,0,1,0,Bi-Weekly,Gemini,0,0,0.0,0
46960,0,29.0,na,1,0,1,0,1,Monthly,Cancer,0,0,0.25,0
10201,1,22.0,R,0,0,1,0,0,Bi-Weekly,Sagittarius,0,0,1.67,0
9675,0,40.0,R,41,4,1,0,0,Bi-Weekly,na,0,0,1.2,1
31895,0,37.0,R,75,3,1,1,1,na,Scorpio,0,0,1.13,0
27893,1,39.0,R,4,19,1,0,1,Weekly,Gemini,0,0,2.37,0
64963,1,35.0,na,0,0,1,1,0,Weekly,Aries,0,0,0.0,0
14333,1,23.0,na,8,0,1,0,1,Semi-Monthly,Sagittarius,0,0,0.1699999999999999,0
55636,0,49.0,R,41,14,1,1,0,Bi-Weekly,Virgo,0,0,0.83,1
21127,0,36.0,na,1,0,1,1,0,Weekly,Leo,0,0,0.03,1
29403,0,38.0,R,83,6,1,0,1,Semi-Monthly,Taurus,0,0,1.1,1
3692,0,21.0,R,0,10,1,1,0,Bi-Weekly,Gemini,0,0,2.2,0
33311,0,24.0,R,8,11,1,1,1,Weekly,Sagittarius,0,0,1.3,1
66169,0,23.0,na,7,0,1,0,1,na,Virgo,0,0,0.18,1
44278,0,41.0,O,82,4,1,1,1,Bi-Weekly,Scorpio,0,0,2.13,1
66871,1,27.0,na,0,0,1,0,1,Semi-Monthly,Aquarius,0,0,0.5,0
43574,0,38.0,R,19,19,1,1,1,Bi-Weekly,Sagittarius,0,0,0.72,1
50667,0,22.0,na,87,17,1,1,0,Bi-Weekly,Virgo,0,0,1.3,1
22943,0,25.0,na,3,4,1,0,0,Semi-Monthly,Leo,0,0,0.1,1
3747,1,37.0,R,0,27,1,1,0,Bi-Weekly,Taurus,0,0,0.8,0
51195,0,25.0,na,30,4,1,1,1,Bi-Weekly,Aquarius,1,0,0.8,1
844,1,25.0,R,0,1,1,0,1,Semi-Monthly,Pisces,0,0,1.17,0
51352,0,23.0,na,1,1,1,0,1,Bi-Weekly,na,0,0,0.14,0
14322,0,55.0,R,11,7,1,0,0,Monthly,Aquarius,0,0,0.67,1
16275,1,21.0,R,13,6,1,1,1,Bi-Weekly,Virgo,1,1,0.83,0
41867,1,28.0,na,1,0,1,0,1,Bi-Weekly,Scorpio,1,0,0.0699999999999999,1
39224,0,24.0,na,62,5,1,0,1,Bi-Weekly,Capricorn,0,0,0.9,1
4039,0,38.0,O,0,22,1,1,0,Bi-Weekly,Libra,0,0,2.3,0
61452,1,45.0,na,0,3,1,1,1,Bi-Weekly,Sagittarius,0,0,0.55,0
60033,0,30.0,na,0,0,0,1,0,Semi-Monthly,Sagittarius,1,0,0.0,0
19207,1,32.0,na,9,0,1,1,1,Bi-Weekly,Aries,0,0,0.0699999999999999,0
56382,1,35.0,na,0,0,1,0,1,Weekly,Taurus,0,0,0.5700000000000001,0
37620,1,18.0,na,4,0,1,1,1,Bi-Weekly,Pisces,0,0,0.13,1
1385,0,32.0,R,8,4,1,1,1,Bi-Weekly,Sagittarius,0,0,2.3,1
22449,1,30.0,R,12,7,1,1,0,Weekly,na,1,0,0.27,0
69624,1,54.0,R,0,0,0,1,0,Weekly,Leo,0,0,0.0,0
28797,0,29.0,R,92,6,1,0,0,Bi-Weekly,na,0,0,2.07,1
25357,0,22.0,na,0,0,1,0,0,Monthly,Sagittarius,0,0,0.0,0
47065,0,37.0,R,22,4,1,1,0,Weekly,Aquarius,0,0,0.68,1
55448,1,34.0,R,20,4,1,0,1,na,Gemini,0,0,0.37,1
7106,1,20.0,na,0,3,1,1,1,Bi-Weekly,Leo,0,0,0.83,0
18830,0,27.0,R,31,11,1,1,1,Bi-Weekly,Cancer,0,0,0.53,0
5631,1,30.0,R,0,7,1,1,0,Bi-Weekly,Pisces,1,0,1.0699999999999998,0
21384,1,37.0,R,0,10,1,1,1,na,Scorpio,0,0,1.9,0
41806,1,24.0,R,56,15,1,1,1,Bi-Weekly,Cancer,0,0,0.83,1
64619,0,30.0,na,2,1,1,1,0,Bi-Weekly,Libra,0,0,0.0699999999999999,0
62564,1,40.0,O,12,0,1,1,0,na,Sagittarius,0,0,0.77,0
5330,0,41.0,R,0,15,1,1,1,Bi-Weekly,Sagittarius,0,0,2.83,0
53246,0,31.0,na,7,1,1,1,1,Bi-Weekly,Sagittarius,0,0,0.75,0
36282,1,21.0,na,0,0,1,1,0,Bi-Weekly,Aries,0,0,0.0,0
6276,1,30.0,R,97,22,1,0,0,Monthly,Virgo,1,0,0.97,0
44129,0,26.0,na,10,3,1,1,1,Bi-Weekly,Sagittarius,1,0,0.23,1
770,1,24.0,R,2,19,1,1,1,Weekly,Taurus,0,0,1.23,0
4675,0,31.0,na,50,5,1,0,0,Bi-Weekly,Capricorn,0,0,1.6,0
32664,0,32.0,R,7,0,1,1,1,Weekly,Libra,0,0,0.27,1
2006,0,37.0,R,87,26,1,0,1,Weekly,Cancer,0,0,1.47,1
10014,0,37.0,R,45,7,1,1,1,Bi-Weekly,Sagittarius,1,0,1.23,0
29620,1,21.0,na,0,3,1,0,1,Weekly,Capricorn,0,0,1.67,0
50947,0,25.0,na,13,0,1,0,0,Semi-Monthly,Virgo,0,0,0.2,0
24443,1,25.0,R,89,16,1,1,1,Weekly,Sagittarius,0,0,0.87,1
47113,0,47.0,R,8,4,1,1,0,na,Libra,0,0,2.23,1
20066,1,30.0,R,48,4,1,1,0,Bi-Weekly,Leo,0,0,0.7,1
13249,0,37.0,na,0,1,1,1,0,Bi-Weekly,Cancer,0,0,0.77,0
36155,0,35.0,na,88,11,1,0,1,Bi-Weekly,Aquarius,0,0,2.1,0
12202,0,26.0,R,8,3,1,1,1,Monthly,Aquarius,0,0,1.03,0
50220,0,26.0,na,8,0,1,1,0,Bi-Weekly,Virgo,0,0,0.71,0
15313,0,31.0,na,82,22,1,1,0,Weekly,Virgo,0,0,0.7,1
59508,0,30.0,na,5,0,1,1,0,Bi-Weekly,Sagittarius,0,0,0.13,0
53462,1,34.0,na,7,0,1,0,0,Bi-Weekly,Scorpio,0,0,0.47,0
38151,1,27.0,na,14,0,1,0,1,Bi-Weekly,Libra,0,0,0.37,0
6021,0,45.0,O,0,10,1,1,1,Bi-Weekly,Scorpio,0,0,2.07,0
45989,1,33.0,R,56,3,1,1,1,Bi-Weekly,Sagittarius,0,0,1.27,1
38917,0,51.0,R,21,26,1,1,1,Bi-Weekly,Gemini,0,0,1.6,0
63072,0,18.0,na,2,0,1,0,0,na,Gemini,0,0,0.0,0
47556,0,31.0,na,81,6,1,0,1,na,Taurus,0,0,1.03,0
69013,1,20.0,na,0,0,1,0,1,Monthly,Leo,0,0,0.0,0
33813,0,28.0,R,75,14,1,0,1,Bi-Weekly,Aries,0,0,1.97,1
55905,0,26.0,na,8,1,1,0,1,Weekly,Aquarius,1,0,0.2,1
44217,1,26.0,na,0,21,1,1,1,Semi-Monthly,Capricorn,0,0,0.77,1
17017,0,32.0,R,0,0,1,0,1,Monthly,Sagittarius,1,0,1.1,1
57764,1,23.0,na,3,4,1,0,1,Bi-Weekly,Sagittarius,0,0,0.1,0
33195,0,36.0,na,0,7,1,1,0,Semi-Monthly,Aries,0,0,2.0,1
35471,1,21.0,na,23,3,1,0,1,Bi-Weekly,Sagittarius,1,0,0.2,0
20301,0,53.0,na,45,4,1,1,0,Bi-Weekly,Libra,0,0,1.13,1
59338,1,26.0,R,0,0,0,1,0,na,Virgo,0,0,0.0,0
39711,0,31.0,R,98,10,1,0,1,Semi-Monthly,Pisces,1,0,0.97,1
18315,0,52.0,na,37,1,1,0,0,Weekly,Libra,0,0,0.83,0
63251,0,35.0,R,4,2,1,0,1,na,na,0,0,0.0,1
20276,0,20.0,na,0,0,1,0,1,na,Gemini,0,0,0.0,1
58174,0,32.0,na,32,0,1,0,1,Monthly,Pisces,0,0,0.76,0
49165,1,41.0,na,3,1,1,1,0,Semi-Monthly,na,0,0,0.2,0
45115,0,25.0,na,3,0,1,0,0,Bi-Weekly,Libra,0,0,0.1,1
16014,0,46.0,O,8,7,1,0,1,na,Gemini,0,0,2.2,0
54122,0,31.0,na,47,0,1,0,1,Semi-Monthly,Virgo,0,0,1.5,0
22314,0,35.0,na,101,9,1,1,1,na,Taurus,0,0,1.97,0
24791,0,45.0,R,0,17,1,1,0,Bi-Weekly,Cancer,0,0,1.73,0
12664,0,32.0,na,18,4,1,1,0,Bi-Weekly,Sagittarius,0,0,1.3,1
4585,0,20.0,na,72,9,1,1,1,na,Libra,0,0,1.5699999999999998,1
3143,0,21.0,na,55,0,1,1,1,Bi-Weekly,Gemini,0,0,1.0,0
33727,1,31.0,na,0,0,1,0,1,Bi-Weekly,Virgo,0,0,0.13,0
51326,0,30.0,R,17,4,1,1,0,Bi-Weekly,Sagittarius,0,0,0.8800000000000002,1
11269,0,39.0,R,57,12,1,1,1,Bi-Weekly,Virgo,0,0,1.6,0
